inn,year,code,value,source,fetched
1402047184,2024,2330,3937486,girbo,2026-09-14
1402047184,2024,2340,23700071,girbo,2026-09-14
1402047184,2024,2350,41417130,girbo,2026-09-14
1402047184,2024,2400,-7643777,girbo,2026-09-14
1402047184,2024,2410,2944030,girbo,2026-09-14
1402047184,2024,2412,2944030,girbo,2026-09-14
1402047184,2024,2500,-7643777,girbo,2026-09-14
1402047184,2024,3600,30704200,girbo,2026-09-14
1402047184,2024,4100,16480260,girbo,2026-09-14
1402047184,2024,4110,45916836,girbo,2026-09-14
1402047184,2024,4111,40229460,girbo,2026-09-14
1402047184,2024,4112,1282546,girbo,2026-09-14
1402047184,2024,4119,1579288,girbo,2026-09-14
1402047184,2024,4120,29436576,girbo,2026-09-14
1402047184,2024,4121,1205679,girbo,2026-09-14
1402047184,2024,4122,1322645,girbo,2026-09-14
1402047184,2024,4123,2910811,girbo,2026-09-14
1402047184,2024,4124,74594,girbo,2026-09-14
1402047184,2024,4129,280237,girbo,2026-09-14
1402047184,2024,4200,-21313135,girbo,2026-09-14
1402047184,2024,4210,17103086,girbo,2026-09-14
1402047184,2024,4211,2000,girbo,2026-09-14
1402047184,2024,4213,7826622,girbo,2026-09-14
1402047184,2024,4214,9274464,girbo,2026-09-14
1402047184,2024,4220,38416221,girbo,2026-09-14
1402047184,2024,4221,3492918,girbo,2026-09-14
1402047184,2024,4222,1203970,girbo,2026-09-14
1402047184,2024,4223,33719333,girbo,2026-09-14
1402047184,2024,4229,0,girbo,2026-09-14
1402047184,2024,4300,5796122,girbo,2026-09-14
1402047184,2024,4310,60879126,girbo,2026-09-14
1402047184,2024,4311,59441624,girbo,2026-09-14
1402047184,2024,4314,1394850,girbo,2026-09-14
1402047184,2024,4319,42652,girbo,2026-09-14
1402047184,2024,4320,55083004,girbo,2026-09-14
1402047184,2024,4322,6171144,girbo,2026-09-14
1402047184,2024,4323,48911860,girbo,2026-09-14
1402047184,2024,4329,0,girbo,2026-09-14
1402047184,2024,4400,963247,girbo,2026-09-14
1402047184,2024,4450,6211051,girbo,2026-09-14
1402047184,2024,4500,7174298,girbo,2026-09-14
1402047184,2024,prev1100,70914600,girbo,2026-09-14
1402047184,2024,prev1110,22715,girbo,2026-09-14
1402047184,2024,prev1150,2804923,girbo,2026-09-14
1402047184,2024,prev1160,1331,girbo,2026-09-14
1402047184,2024,prev1170,64932817,girbo,2026-09-14
1402047184,2024,prev1180,2560159,girbo,2026-09-14
1402047184,2024,prev1190,592655,girbo,2026-09-14
1402047184,2024,prev1200,14081890,girbo,2026-09-14
1402047184,2024,prev1210,28702,girbo,2026-09-14
1402047184,2024,prev1230,7616756,girbo,2026-09-14
1402047184,2024,prev1240,124193,girbo,2026-09-14
1402047184,2024,prev1250,6211049,girbo,2026-09-14
1402047184,2024,prev1260,101190,girbo,2026-09-14
1402047184,2024,prev1300,44528246,girbo,2026-09-14
1402047184,2024,prev1310,1030000,girbo,2026-09-14
1402047184,2024,prev1340,34530,girbo,2026-09-14
1402047184,2024,prev1350,14956276,girbo,2026-09-14
1402047184,2024,prev1360,51500,girbo,2026-09-14
1402047184,2024,prev1370,28455940,girbo,2026-09-14
1402047184,2024,prev1400,38487619,girbo,2026-09-14
1402047184,2024,prev1410,35394447,girbo,2026-09-14
1402047184,2024,prev1420,2738265,girbo,2026-09-14
1402047184,2024,prev1450,354907,girbo,2026-09-14
1402047184,2024,prev1500,1980625,girbo,2026-09-14
1402047184,2024,prev1510,19971,girbo,2026-09-14
1402047184,2024,prev1520,1857069,girbo,2026-09-14
1402047184,2024,prev1540,103585,girbo,2026-09-14
1402047184,2024,prev1600,84996490,girbo,2026-09-14
1402047184,2024,prev1700,84996490,girbo,2026-09-14
1402047184,2024,prev2100,69329,girbo,2026-09-14
1402047184,2024,prev2110,1455913,girbo,2026-09-14
1402047184,2024,prev2120,1386584,girbo,2026-09-14
1402047184,2024,prev2200,-265056,girbo,2026-09-14
1402047184,2024,prev2220,334385,girbo,2026-09-14
1402047184,2024,prev2300,15640150,girbo,2026-09-14
1402047184,2024,prev2310,2658885,girbo,2026-09-14
1402047184,2024,prev2320,1664683,girbo,2026-09-14
1402047184,2024,prev2330,2385241,girbo,2026-09-14
1402047184,2024,prev2340,39466193,girbo,2026-09-14
1402047184,2024,prev2350,25499314,girbo,2026-09-14
1402047184,2024,prev2400,14407000,girbo,2026-09-14
1402047184,2024,prev2410,-1233150,girbo,2026-09-14
1402047184,2024,prev2412,-1233150,girbo,2026-09-14
1402047184,2024,prev2500,14407000,girbo,2026-09-14
1402047184,2024,prev3600,44528246,girbo,2026-09-14
1402047184,2024,prev4100,-11826660,girbo,2026-09-14
1402047184,2024,prev4110,41160113,girbo,2026-09-14
1402047184,2024,prev4111,1236116,girbo,2026-09-14
1402047184,2024,prev4119,274398,girbo,2026-09-14
1402047184,2024,prev4120,52986773,girbo,2026-09-14
1402047184,2024,prev4121,3423831,girbo,2026-09-14
1402047184,2024,prev4122,1158362,girbo,2026-09-14
1402047184,2024,prev4123,2195845,girbo,2026-09-14
1402047184,2024,prev4124,5148,girbo,2026-09-14
1402047184,2024,prev4129,1099945,girbo,2026-09-14
1402047184,2024,prev4200,4695618,girbo,2026-09-14
1402047184,2024,prev4210,11439606,girbo,2026-09-14
1402047184,2024,prev4211,13740,girbo,2026-09-14
1402047184,2024,prev4213,3032331,girbo,2026-09-14
1402047184,2024,prev4214,8393535,girbo,2026-09-14
1402047184,2024,prev4220,6743988,girbo,2026-09-14
1402047184,2024,prev4221,113691,girbo,2026-09-14
1402047184,2024,prev4222,1000,girbo,2026-09-14
1402047184,2024,prev4223,5786140,girbo,2026-09-14
1402047184,2024,prev4229,843157,girbo,2026-09-14
1402047184,2024,prev4300,7019518,girbo,2026-09-14
1402047184,2024,prev4310,25360697,girbo,2026-09-14
1402047184,2024,prev4311,6656000,girbo,2026-09-14
1402047184,2024,prev4314,18394991,girbo,2026-09-14
1402047184,2024,prev4319,309706,girbo,2026-09-14
1402047184,2024,prev4320,18341179,girbo,2026-09-14
1402047184,2024,prev4322,2071012,girbo,2026-09-14
1402047184,2024,prev4323,12700000,girbo,2026-09-14
1402047184,2024,prev4329,3570167,girbo,2026-09-14
1402047184,2024,prev4400,-111524,girbo,2026-09-14
1402047184,2024,prev4450,6322575,girbo,2026-09-14
1402047184,2024,prev4500,6211051,girbo,2026-09-14
1402047184,2025,1100,100354208,girbo,2026-09-14
1402047184,2025,1110,343632,girbo,2026-09-14
1402047184,2025,1150,4947451,girbo,2026-09-14
1402047184,2025,1160,238152,girbo,2026-09-14
1402047184,2025,1170,80681613,girbo,2026-09-14
1402047184,2025,1180,12023082,girbo,2026-09-14
1402047184,2025,1190,2120278,girbo,2026-09-14
1402047184,2025,1200,83540871,girbo,2026-09-14
1402047184,2025,1210,332543,girbo,2026-09-14
1402047184,2025,1230,12167127,girbo,2026-09-14
1402047184,2025,1240,61796124,girbo,2026-09-14
1402047184,2025,1250,9197581,girbo,2026-09-14
1402047184,2025,1260,47496,girbo,2026-09-14
1402047184,2025,1300,32871266,girbo,2026-09-14
1402047184,2025,1310,1030000,girbo,2026-09-14
1402047184,2025,1340,279,girbo,2026-09-14
1402047184,2025,1350,14956276,girbo,2026-09-14
1402047184,2025,1360,51500,girbo,2026-09-14
1402047184,2025,1370,16833211,girbo,2026-09-14
1402047184,2025,1400,91797440,girbo,2026-09-14
1402047184,2025,1410,83571931,girbo,2026-09-14
1402047184,2025,1420,8163964,girbo,2026-09-14
1402047184,2025,1450,61545,girbo,2026-09-14
1402047184,2025,1500,59226373,girbo,2026-09-14
1402047184,2025,1510,34008934,girbo,2026-09-14
1402047184,2025,1520,25032141,girbo,2026-09-14
1402047184,2025,1540,185298,girbo,2026-09-14
1402047184,2025,1600,183895079,girbo,2026-09-14
1402047184,2025,1700,183895079,girbo,2026-09-14
1402047184,2025,2100,3811,girbo,2026-09-14
1402047184,2025,2110,2544757,girbo,2026-09-14
1402047184,2025,2120,2540946,girbo,2026-09-14
1402047184,2025,2200,-182426,girbo,2026-09-14
1402047184,2025,2220,186237,girbo,2026-09-14
1402047184,2025,2300,1175880,girbo,2026-09-14
1402047184,2025,2310,5221301,girbo,2026-09-14
1402047184,2025,2320,8601504,girbo,2026-09-14
1402047184,2025,2330,9772454,girbo,2026-09-14
1402047184,2025,2340,3372360,girbo,2026-09-14
1402047184,2025,2350,6064405,girbo,2026-09-14
1402047184,2025,2400,2167066,girbo,2026-09-14
1402047184,2025,2410,991186,girbo,2026-09-14
1402047184,2025,2411,102007,girbo,2026-09-14
1402047184,2025,2412,1093193,girbo,2026-09-14
1402047184,2025,2500,2167066,girbo,2026-09-14
1402047184,2025,2900,2,girbo,2026-09-14
1402047184,2025,4100,670497,girbo,2026-09-14
1402047184,2025,4110,62504952,girbo,2026-09-14
1402047184,2025,4111,2653336,girbo,2026-09-14
1402047184,2025,4112,1277789,girbo,2026-09-14
1402047184,2025,4119,1130319,girbo,2026-09-14
1402047184,2025,4120,61834455,girbo,2026-09-14
1402047184,2025,4121,1934319,girbo,2026-09-14
1402047184,2025,4122,1714571,girbo,2026-09-14
1402047184,2025,4123,9872810,girbo,2026-09-14
1402047184,2025,4124,373880,girbo,2026-09-14
1402047184,2025,4129,479876,girbo,2026-09-14
1402047184,2025,4200,-49025838,girbo,2026-09-14
1402047184,2025,4210,29445870,girbo,2026-09-14
1402047184,2025,4211,700,girbo,2026-09-14
1402047184,2025,4213,23466818,girbo,2026-09-14
1402047184,2025,4214,5978352,girbo,2026-09-14
1402047184,2025,4220,78471708,girbo,2026-09-14
1402047184,2025,4221,844024,girbo,2026-09-14
1402047184,2025,4222,127734,girbo,2026-09-14
1402047184,2025,4223,77499950,girbo,2026-09-14
1402047184,2025,4300,50378624,girbo,2026-09-14
1402047184,2025,4310,84658165,girbo,2026-09-14
1402047184,2025,4311,37463000,girbo,2026-09-14
1402047184,2025,4314,47194328,girbo,2026-09-14
1402047184,2025,4320,34279541,girbo,2026-09-14
1402047184,2025,4322,108,girbo,2026-09-14
1402047184,2025,4323,34279433,girbo,2026-09-14
1402047184,2025,4400,2023283,girbo,2026-09-14
1402047184,2025,4450,7174298,girbo,2026-09-14
1402047184,2025,4500,9197581,girbo,2026-09-14
1402047184,2025,prev1100,95044769,girbo,2026-09-14
1402047184,2025,prev1110,212179,girbo,2026-09-14
1402047184,2025,prev1150,4973716,girbo,2026-09-14
1402047184,2025,prev1160,248683,girbo,2026-09-14
1402047184,2025,prev1170,80285176,girbo,2026-09-14
1402047184,2025,prev1180,6941625,girbo,2026-09-14
1402047184,2025,prev1190,2383390,girbo,2026-09-14
1402047184,2025,prev1200,15440139,girbo,2026-09-14
1402047184,2025,prev1210,23980,girbo,2026-09-14
1402047184,2025,prev1230,5832109,girbo,2026-09-14
1402047184,2025,prev1240,2372074,girbo,2026-09-14
1402047184,2025,prev1250,7174298,girbo,2026-09-14
1402047184,2025,prev1260,37678,girbo,2026-09-14
1402047184,2025,prev1300,30704200,girbo,2026-09-14
1402047184,2025,prev1310,1030000,girbo,2026-09-14
1402047184,2025,prev1340,279,girbo,2026-09-14
1402047184,2025,prev1350,14956276,girbo,2026-09-14
1402047184,2025,prev1360,51500,girbo,2026-09-14
1402047184,2025,prev1370,14666145,girbo,2026-09-14
1402047184,2025,prev1400,44105045,girbo,2026-09-14
1402047184,2025,prev1410,39724707,girbo,2026-09-14
1402047184,2025,prev1420,4175701,girbo,2026-09-14
1402047184,2025,prev1450,204637,girbo,2026-09-14
1402047184,2025,prev1500,35675663,girbo,2026-09-14
1402047184,2025,prev1510,18731595,girbo,2026-09-14
1402047184,2025,prev1520,16806101,girbo,2026-09-14
1402047184,2025,prev1540,137967,girbo,2026-09-14
1402047184,2025,prev1600,110484908,girbo,2026-09-14
1402047184,2025,prev1700,110484908,girbo,2026-09-14
1402047184,2025,prev2100,79150,girbo,2026-09-14
1402047184,2025,prev2110,1662148,girbo,2026-09-14
1402047184,2025,prev2120,1582998,girbo,2026-09-14
1402047184,2025,prev2200,-582233,girbo,2026-09-14
1402047184,2025,prev2220,661383,girbo,2026-09-14
1402047184,2025,prev2300,-10587807,girbo,2026-09-14
1402047184,2025,prev2310,8261969,girbo,2026-09-14
1402047184,2025,prev2320,3387002,girbo,2026-09-14
1402047184,2025,prev2330,3937486,girbo,2026-09-14
1402047184,2025,prev2340,3840894,girbo,2026-09-14
1402047184,2025,prev2350,21557953,girbo,2026-09-14
1402047184,2025,prev2400,-7643777,girbo,2026-09-14
1402047184,2025,prev2410,2944030,girbo,2026-09-14
1402047184,2025,prev2412,2944030,girbo,2026-09-14
1402047184,2025,prev2500,-7643777,girbo,2026-09-14
1402047184,2025,prev4100,16480260,girbo,2026-09-14
1402047184,2025,prev4110,45916836,girbo,2026-09-14
1402047184,2025,prev4111,40229460,girbo,2026-09-14
1402047184,2025,prev4112,1282546,girbo,2026-09-14
1402047184,2025,prev4119,1579288,girbo,2026-09-14
1402047184,2025,prev4120,29436576,girbo,2026-09-14
1402047184,2025,prev4121,1205679,girbo,2026-09-14
1402047184,2025,prev4122,1322645,girbo,2026-09-14
1402047184,2025,prev4123,2910811,girbo,2026-09-14
1402047184,2025,prev4124,74594,girbo,2026-09-14
1402047184,2025,prev4129,280237,girbo,2026-09-14
1402047184,2025,prev4200,-21313135,girbo,2026-09-14
1402047184,2025,prev4210,17103086,girbo,2026-09-14
1402047184,2025,prev4211,2000,girbo,2026-09-14
1402047184,2025,prev4213,7826622,girbo,2026-09-14
1402047184,2025,prev4214,9274464,girbo,2026-09-14
1402047184,2025,prev4220,38416221,girbo,2026-09-14
1402047184,2025,prev4221,3492918,girbo,2026-09-14
1402047184,2025,prev4222,1203970,girbo,2026-09-14
1402047184,2025,prev4223,33719333,girbo,2026-09-14
1402047184,2025,prev4300,5796122,girbo,2026-09-14
1402047184,2025,prev4310,60879126,girbo,2026-09-14
1402047184,2025,prev4311,59441624,girbo,2026-09-14
1402047184,2025,prev4314,1394850,girbo,2026-09-14
1402047184,2025,prev4320,55083004,girbo,2026-09-14
1402047184,2025,prev4322,6171144,girbo,2026-09-14
1402047184,2025,prev4323,48911860,girbo,2026-09-14
1402047184,2025,prev4400,963247,girbo,2026-09-14
1402047184,2025,prev4450,6211051,girbo,2026-09-14
1402047184,2025,prev4500,7174298,girbo,2026-09-14
1832003703,2022,1100,1560,girbo,2026-09-14
1832003703,2022,1110,569,girbo,2026-09-14
1832003703,2022,1150,1,girbo,2026-09-14
1832003703,2022,1170,990,girbo,2026-09-14
1832003703,2022,1200,30969,girbo,2026-09-14
1832003703,2022,1230,3798,girbo,2026-09-14
1832003703,2022,1250,27170,girbo,2026-09-14
1832003703,2022,1260,1,girbo,2026-09-14
1832003703,2022,1300,31655,girbo,2026-09-14
1832003703,2022,1310,8,girbo,2026-09-14
1832003703,2022,1340,114,girbo,2026-09-14
1832003703,2022,1350,3825,girbo,2026-09-14
1832003703,2022,1370,27708,girbo,2026-09-14
1832003703,2022,1500,874,girbo,2026-09-14
1832003703,2022,1520,874,girbo,2026-09-14
1832003703,2022,1600,32529,girbo,2026-09-14
1832003703,2022,1700,32529,girbo,2026-09-14
1832003703,2022,2100,5061,girbo,2026-09-14
1832003703,2022,2110,5061,girbo,2026-09-14
1832003703,2022,2120,0,girbo,2026-09-14
1832003703,2022,2200,1729,girbo,2026-09-14
1832003703,2022,2220,3332,girbo,2026-09-14
1832003703,2022,2300,16265,girbo,2026-09-14
1832003703,2022,2320,422,girbo,2026-09-14
1832003703,2022,2340,65669,girbo,2026-09-14
1832003703,2022,2350,51555,girbo,2026-09-14
1832003703,2022,2400,16135,girbo,2026-09-14
1832003703,2022,2410,-130,girbo,2026-09-14
1832003703,2022,2411,190,girbo,2026-09-14
1832003703,2022,2412,60,girbo,2026-09-14
1832003703,2022,2500,16375,girbo,2026-09-14
1832003703,2022,2520,300,girbo,2026-09-14
1832003703,2022,2530,-60,girbo,2026-09-14
1832003703,2022,3600,31655,girbo,2026-09-14
1832003703,2022,4100,1321,girbo,2026-09-14
1832003703,2022,4110,6584,girbo,2026-09-14
1832003703,2022,4111,6351,girbo,2026-09-14
1832003703,2022,4119,233,girbo,2026-09-14
1832003703,2022,4120,5263,girbo,2026-09-14
1832003703,2022,4121,2117,girbo,2026-09-14
1832003703,2022,4122,1542,girbo,2026-09-14
1832003703,2022,4124,101,girbo,2026-09-14
1832003703,2022,4129,1503,girbo,2026-09-14
1832003703,2022,4200,47072,girbo,2026-09-14
1832003703,2022,4210,47982,girbo,2026-09-14
1832003703,2022,4212,47670,girbo,2026-09-14
1832003703,2022,4214,312,girbo,2026-09-14
1832003703,2022,4220,910,girbo,2026-09-14
1832003703,2022,4222,910,girbo,2026-09-14
1832003703,2022,4300,-24000,girbo,2026-09-14
1832003703,2022,4320,24000,girbo,2026-09-14
1832003703,2022,4322,24000,girbo,2026-09-14
1832003703,2022,4400,24393,girbo,2026-09-14
1832003703,2022,4450,2777,girbo,2026-09-14
1832003703,2022,4500,27170,girbo,2026-09-14
1832003703,2022,prev1100,7021,girbo,2026-09-14
1832003703,2022,prev1110,681,girbo,2026-09-14
1832003703,2022,prev1170,6340,girbo,2026-09-14
1832003703,2022,prev1200,33950,girbo,2026-09-14
1832003703,2022,prev1230,31172,girbo,2026-09-14
1832003703,2022,prev1250,2777,girbo,2026-09-14
1832003703,2022,prev1260,1,girbo,2026-09-14
1832003703,2022,prev1300,15280,girbo,2026-09-14
1832003703,2022,prev1310,8,girbo,2026-09-14
1832003703,2022,prev1340,114,girbo,2026-09-14
1832003703,2022,prev1350,3825,girbo,2026-09-14
1832003703,2022,prev1370,11333,girbo,2026-09-14
1832003703,2022,prev1500,25691,girbo,2026-09-14
1832003703,2022,prev1520,25691,girbo,2026-09-14
1832003703,2022,prev1600,40971,girbo,2026-09-14
1832003703,2022,prev1700,40971,girbo,2026-09-14
1832003703,2022,prev2100,5193,girbo,2026-09-14
1832003703,2022,prev2110,5198,girbo,2026-09-14
1832003703,2022,prev2120,5,girbo,2026-09-14
1832003703,2022,prev2200,2496,girbo,2026-09-14
1832003703,2022,prev2220,2697,girbo,2026-09-14
1832003703,2022,prev2300,493,girbo,2026-09-14
1832003703,2022,prev2350,2003,girbo,2026-09-14
1832003703,2022,prev2400,295,girbo,2026-09-14
1832003703,2022,prev2410,-198,girbo,2026-09-14
1832003703,2022,prev2411,198,girbo,2026-09-14
1832003703,2022,prev2500,295,girbo,2026-09-14
1832003703,2022,prev3600,15280,girbo,2026-09-14
1832003703,2022,prev4100,543,girbo,2026-09-14
1832003703,2022,prev4110,5456,girbo,2026-09-14
1832003703,2022,prev4111,5374,girbo,2026-09-14
1832003703,2022,prev4119,82,girbo,2026-09-14
1832003703,2022,prev4120,4913,girbo,2026-09-14
1832003703,2022,prev4121,1650,girbo,2026-09-14
1832003703,2022,prev4122,1512,girbo,2026-09-14
1832003703,2022,prev4124,236,girbo,2026-09-14
1832003703,2022,prev4129,1515,girbo,2026-09-14
1832003703,2022,prev4200,15000,girbo,2026-09-14
1832003703,2022,prev4210,15000,girbo,2026-09-14
1832003703,2022,prev4214,15000,girbo,2026-09-14
1832003703,2022,prev4300,-15000,girbo,2026-09-14
1832003703,2022,prev4320,15000,girbo,2026-09-14
1832003703,2022,prev4322,15000,girbo,2026-09-14
1832003703,2022,prev4400,543,girbo,2026-09-14
1832003703,2022,prev4450,2234,girbo,2026-09-14
1832003703,2022,prev4500,2777,girbo,2026-09-14
1832003703,2023,1100,1780,girbo,2026-09-14
1832003703,2023,1110,521,girbo,2026-09-14
1832003703,2023,1150,1,girbo,2026-09-14
1832003703,2023,1170,922,girbo,2026-09-14
1832003703,2023,1180,336,girbo,2026-09-14
1832003703,2023,1200,91873,girbo,2026-09-14
1832003703,2023,1210,495,girbo,2026-09-14
1832003703,2023,1230,7924,girbo,2026-09-14
1832003703,2023,1240,80000,girbo,2026-09-14
1832003703,2023,1250,3422,girbo,2026-09-14
1832003703,2023,1260,32,girbo,2026-09-14
1832003703,2023,1300,-52762,girbo,2026-09-14
1832003703,2023,1310,8,girbo,2026-09-14
1832003703,2023,1340,114,girbo,2026-09-14
1832003703,2023,1350,3825,girbo,2026-09-14
1832003703,2023,1370,-56709,girbo,2026-09-14
1832003703,2023,1400,138000,girbo,2026-09-14
1832003703,2023,1410,138000,girbo,2026-09-14
1832003703,2023,1500,8415,girbo,2026-09-14
1832003703,2023,1510,7396,girbo,2026-09-14
1832003703,2023,1520,1019,girbo,2026-09-14
1832003703,2023,1600,93653,girbo,2026-09-14
1832003703,2023,1700,93653,girbo,2026-09-14
1832003703,2023,2100,5331,girbo,2026-09-14
1832003703,2023,2110,5331,girbo,2026-09-14
1832003703,2023,2200,2200,girbo,2026-09-14
1832003703,2023,2220,3131,girbo,2026-09-14
1832003703,2023,2300,-75031,girbo,2026-09-14
1832003703,2023,2320,3738,girbo,2026-09-14
1832003703,2023,2330,7397,girbo,2026-09-14
1832003703,2023,2340,75484,girbo,2026-09-14
1832003703,2023,2350,149056,girbo,2026-09-14
1832003703,2023,2400,-74639,girbo,2026-09-14
1832003703,2023,2410,392,girbo,2026-09-14
1832003703,2023,2411,0,girbo,2026-09-14
1832003703,2023,2412,392,girbo,2026-09-14
1832003703,2023,2500,-74413,girbo,2026-09-14
1832003703,2023,2520,283,girbo,2026-09-14
1832003703,2023,2530,-57,girbo,2026-09-14
1832003703,2023,3600,-52762,girbo,2026-09-14
1832003703,2023,4100,25783,girbo,2026-09-14
1832003703,2023,4110,30878,girbo,2026-09-14
1832003703,2023,4111,5415,girbo,2026-09-14
1832003703,2023,4119,25463,girbo,2026-09-14
1832003703,2023,4120,5095,girbo,2026-09-14
1832003703,2023,4121,1679,girbo,2026-09-14
1832003703,2023,4122,1592,girbo,2026-09-14
1832003703,2023,4124,311,girbo,2026-09-14
1832003703,2023,4129,1513,girbo,2026-09-14
1832003703,2023,4200,-4527,girbo,2026-09-14
1832003703,2023,4210,75483,girbo,2026-09-14
1832003703,2023,4212,50000,girbo,2026-09-14
1832003703,2023,4214,25483,girbo,2026-09-14
1832003703,2023,4220,80010,girbo,2026-09-14
1832003703,2023,4222,10,girbo,2026-09-14
1832003703,2023,4223,80000,girbo,2026-09-14
1832003703,2023,4300,-20004,girbo,2026-09-14
1832003703,2023,4310,138000,girbo,2026-09-14
1832003703,2023,4311,138000,girbo,2026-09-14
1832003703,2023,4320,158004,girbo,2026-09-14
1832003703,2023,4322,10004,girbo,2026-09-14
1832003703,2023,4329,148000,girbo,2026-09-14
1832003703,2023,4400,1252,girbo,2026-09-14
1832003703,2023,4450,2170,girbo,2026-09-14
1832003703,2023,4500,3422,girbo,2026-09-14
1832003703,2023,6100,0,girbo,2026-09-14
1832003703,2023,6400,0,girbo,2026-09-14
1832003703,2023,prev1100,1560,girbo,2026-09-14
1832003703,2023,prev1110,569,girbo,2026-09-14
